 Sphere shape
        4743 = number of dipoles in target
 1.000000 0.000000 0.000000 = A_1 vector
 0.000000 1.000000 0.000000 = A_2 vector
 1.000000 1.000000 1.000000 = (d_x,d_y,d_z)/d
 0.000000 0.000000 0.000000 = (x,y,z)/d
 JA  IX  IY  IZ ICOMP(x,y,z)
         376           1           7          -7           1           1           1
         377           1           7          -6           1           1           1
         378           1           7          -5           1           1           1
         379           1           7          -4           1           1           1
         380           1           7          -3           1           1           1
         381           1           7          -2           1           1           1
         382           1           7          -1           1           1           1
         383           1           7           0           1           1           1
         384           1           7           1           1           1           1
         385           1           7           2           1           1           1
         386           1           7           3           1           1           1
         387           1           7           4           1           1           1
         388           1           7           5           1           1           1
         389           1           7           6           1           1           1
         390           1           7           7           1           1           1
         391           1           7           8           1           1           1
         392           1           8          -8           1           1           1
         393           1           8          -7           1           1           1
         394           1           8          -6           1           1           1
         395           1           8          -5           1           1           1
         396           1           8          -4           1           1           1
         397           1           8          -3           1           1           1
         398           1           8          -2           1           1           1
         399           1           8          -1           1           1           1
         400           1           8           0           1           1           1
         401           1           8           1           1           1           1
         402           1           8           2           1           1           1
         403           1           8           3           1           1           1
         404           1           8           4           1           1           1
         405           1           8           5           1           1           1
         406           1           8           6           1           1           1
         407           1           8           7           1           1           1
         408           1           8           8           1           1           1
         409           1           9          -8           1           1           1
         410           1           9          -7           1           1           1
         411           1           9          -6           1           1           1
         412           1           9          -5           1           1           1
         413           1           9          -4           1           1           1
         414           1           9          -3           1           1           1
         415           1           9          -2           1           1           1
         416           1           9          -1           1           1           1
         417           1           9           0           1           1           1
         418           1           9           1           1           1           1
         419           1           9           2           1           1           1
         420           1           9           3           1           1           1
         421           1           9           4           1           1           1
         422           1           9           5           1           1           1
         423           1           9           6           1           1           1
         424           1           9           7           1           1           1
         425           1           9           8           1           1           1
         426           1          10          -8           1           1           1
         427           1          10          -7           1           1           1
         428           1          10          -6           1           1           1
         429           1          10          -5           1           1           1
         430           1          10          -4           1           1           1
         431           1          10          -3           1           1           1
         432           1          10          -2           1           1           1
         433           1          10          -1           1           1           1
         434           1          10           0           1           1           1
         435           1          10           1           1           1           1
         436           1          10           2           1           1           1
         437           1          10           3           1           1           1
         438           1          10           4           1           1           1
         439           1          10           5           1           1           1
         440           1          10           6           1           1           1
         441           1          10           7           1           1           1
         442           1          10           8           1           1           1
         443           1          11          -8           1           1           1
         444           1          11          -7           1           1           1
         445           1          11          -6           1           1           1
         446           1          11          -5           1           1           1
         447           1          11          -4           1           1           1
         448           1          11          -3           1           1           1
         449           1          11          -2           1           1           1
         450           1          11          -1           1           1           1
         451           1          11           0           1           1           1
         452           1          11           1           1           1           1
         453           1          11           2           1           1           1
         454           1          11           3           1           1           1
         455           1          11           4           1           1           1
         456           1          11           5           1           1           1
         457           1          11           6           1           1           1
         458           1          11           7           1           1           1
         459           1          11           8           1           1           1
         460           1          12          -8           1           1           1
         461           1          12          -7           1           1           1
         462           1          12          -6           1           1           1
         463           1          12          -5           1           1           1
         464           1          12          -4           1           1           1
         465           1          12          -3           1           1           1
         466           1          12          -2           1           1           1
         467           1          12          -1           1           1           1
         468           1          12           0           1           1           1
         469           1          12           1           1           1           1
         470           1          12           2           1           1           1
         471           1          12           3           1           1           1
         472           1          12           4           1           1           1
         473           1          12           5           1           1           1
         474           1          12           6           1           1           1
         475           1          12           7           1           1           1
         476           1          12           8           1           1           1
         477           1          13          -8           1           1           1
         478           1          13          -7           1           1           1
         479           1          13          -6           1           1           1
         480           1          13          -5           1           1           1
         481           1          13          -4           1           1           1
         482           1          13          -3           1           1           1
         483           1          13          -2           1           1           1
         484           1          13          -1           1           1           1
         485           1          13           0           1           1           1
         486           1          13           1           1           1           1
         487           1          13           2           1           1           1
         488           1          13           3           1           1           1
         489           1          13           4           1           1           1
         490           1          13           5           1           1           1
         491           1          13           6           1           1           1
         492           1          13           7           1           1           1
         493           1          13           8           1           1           1
         494           1          14          -8           1           1           1
         495           1          14          -7           1           1           1
         496           1          14          -6           1           1           1
         497           1          14          -5           1           1           1
         498           1          14          -4           1           1           1
         499           1          14          -3           1           1           1
         500           1          14          -2           1           1           1
         501           1          14          -1           1           1           1
         502           1          14           0           1           1           1
         503           1          14           1           1           1           1
         504           1          14           2           1           1           1
         505           1          14           3           1           1           1
         506           1          14           4           1           1           1
         507           1          14           5           1           1           1
         508           1          14           6           1           1           1
         509           1          14           7           1           1           1
         510           1          14           8           1           1           1
         511           1          15          -8           1           1           1
         512           1          15          -7           1           1           1
         513           1          15          -6           1           1           1
         514           1          15          -5           1           1           1
         515           1          15          -4           1           1           1
         516           1          15          -3           1           1           1
         517           1          15          -2           1           1           1
         518           1          15          -1           1           1           1
         519           1          15           0           1           1           1
         520           1          15           1           1           1           1
         521           1          15           2           1           1           1
         522           1          15           3           1           1           1
         523           1          15           4           1           1           1
         524           1          15           5           1           1           1
         525           1          15           6           1           1           1
         526           1          15           7           1           1           1
         527           1          15           8           1           1           1
         528           2         -15          -8           1           1           1
         529           2         -15          -7           1           1           1
         530           2         -15          -6           1           1           1
